shengxiao1,64,64,1001500,80,10,1
shengxiao1,64,64,1001500,80,10,1
shengxiao1,64,64,1001500,80,10,1
####充值地图
chongzhi1,64,64,1001500,80,10,1
chongzhi2,64,64,1001500,80,10,1
chongzhi3,64,64,1001500,80,10,1
####消费地图
xiaofei1,64,64,1001500,80,10,1
xiaofei2,64,64,1001500,80,10,1
xiaofei3,64,64,1001500,80,10,1
####特权地图
tequan1 ,64,64,1001500,80,10,1
tequan2 ,64,64,1001500,80,10,1
tequan3 ,64,64,1001500,80,10,1
####赞助地图
zanzhu1,64,64,1001500,80,10,1
zanzhu2,64,64,1001500,80,10,1
zanzhu3,64,64,1001500,80,10,1
zanzhu4,64,64,1001500,80,10,1
zanzhu5,64,64,1001500,80,10,1
zanzhu6,64,64,1001500,80,10,1
zanzhu7,64,64,1001500,80,10,1
zanzhu8,64,64,1001500,80,10,1
zanzhu9,64,64,1001500,80,10,1
zanzhu10,64,64,1001500,80,10,1
####boss1
boss1,78,45,1000400,80,10,1
boss1,78,45,1000401,80,10,1
boss1,78,45,1000500,80,10,1
boss1,78,45,1000501,80,10,1
boss1,78,45,1000600,80,20,1
boss1,78,45,1000601,80,20,1
boss1,78,45,1000800,80,10,1
boss1,78,45,1000801,80,10,1
boss1,78,45,1000900,80,10,1
boss1,78,45,1000901,80,10,1
boss1,78,45,1001000,80,6,1
boss1,78,45,1001001,80,6,1
boss1,78,45,1001100,80,6,1
boss1,78,45,1001101,80,6,1
boss1,78,45,1001200,80,6,1
boss1,78,45,1001201,80,6,1
boss1,78,45,1001300,80,4,1
boss1,78,45,1001301,80,4,1
boss1,78,45,1001500,80,4,1
boss1,78,45,1001501,80,4,1
boss1,78,45,1001700,80,2,1
boss1,78,45,1001701,80,2,1
####boss2
boss2,78,45,1000400,80,10,1
boss2,78,45,1000401,80,10,1
boss2,78,45,1000500,80,10,1
boss2,78,45,1000501,80,10,1
boss2,78,45,1000700,80,3,1
boss2,78,45,1000701,80,3,1
boss2,78,45,1000800,80,6,1
boss2,78,45,1000801,80,6,1
boss2,78,45,1000900,80,12,1
boss2,78,45,1000901,80,12,1
boss2,78,45,1001000,80,3,1
boss2,78,45,1001001,80,3,1
boss2,78,45,1001100,80,2,1
boss2,78,45,1001101,80,2,1
boss2,78,45,1001200,80,2,1
boss2,78,45,1001201,80,2,1
boss2,78,45,1001300,80,2,1
boss2,78,45,1001301,80,2,1
boss2,78,45,1001500,80,2,1
boss2,78,45,1001501,80,2,1
###############400级1线地图#################
ji4001,49,71,1000900,99,4,1
ji4001,49,71,1000901,99,5,1
ji4001,49,71,1001000,99,4,1
ji4001,49,71,1001001,99,6,1
ji4001,49,71,1001100,99,8,1
ji4001,49,71,1001101,99,8,1
ji4001,49,71,1001200,99,4,1
ji4001,59,31,1001201,99,4,1
###############400级2线地图#########
ji4002,49,71,1000900,99,4,1
ji4002,49,71,1000901,99,6,1
ji4002,49,71,1001000,99,4,1
ji4002,49,71,1001001,99,6,1
ji4002,49,71,1001100,99,5,1
ji4002,49,71,1001101,99,5,1
ji4002,49,71,1001200,99,4,1
ji4002,59,31,1001201,99,4,1
###############400级3线地图#########
ji4003,49,71,1000901,99,5,1
ji4003,49,71,1001000,99,4,1
ji4003,49,71,1001001,99,6,1
ji4003,49,71,1001100,99,8,1
ji4003,49,71,1001101,99,8,1
ji4003,49,71,1001200,99,4,1
ji4003,59,31,1001201,99,4,1
###############400级4线地图#########
ji4004,49,71,1000901,99,6,1
ji4004,49,71,1001000,99,4,1
ji4004,49,71,1001001,99,6,1
ji4004,49,71,1001100,99,5,1
ji4004,49,71,1001101,99,5,1
ji4004,49,71,1001200,99,7,1
ji4004,59,31,1001201,99,7,1
###############450级1线地图#################
ji4501,49,71,1000901,99,5,1
ji4501,49,71,1001000,99,4,1
ji4501,49,71,1001001,99,6,1
ji4501,49,71,1001100,99,8,1
ji4501,49,71,1001101,99,8,1
ji4501,49,71,1001200,99,6,1
ji4501,49,71,1001201,99,10,1
ji4501,49,71,1001300,99,2,1
ji4501,59,31,1001301,99,2,1
###############450级2线地图#################
ji4502,49,71,1000901,99,6,1
ji4502,49,71,1001000,99,4,1
ji4502,49,71,1001001,99,6,1
ji4502,49,71,1001100,99,5,1
ji4502,49,71,1001101,99,5,1
ji4502,49,71,1001200,99,4,1
ji4502,49,71,1001201,99,4,1
ji4502,49,71,1001300,99,3,1
ji4502,59,31,1001301,99,2,1
###############450级3线地图#################
ji4503,49,71,1000901,99,5,1
ji4503,49,71,1001000,99,4,1
ji4503,49,71,1001001,99,6,1
ji4503,49,71,1001100,99,8,1
ji4503,49,71,1001101,99,8,1
ji4503,49,71,1001200,99,4,1
ji4503,49,71,1001201,99,2,1
ji4503,49,71,1001300,99,6,1
ji4503,59,31,1001301,99,6,1
###############450级4线地图#################
ji4504,49,71,1000901,99,5,1
ji4504,49,71,1001000,99,4,1
ji4504,49,71,1001001,99,6,1
ji4504,49,71,1001100,99,8,1
ji4504,49,71,1001101,99,8,1
ji4504,49,71,1001200,99,4,1
ji4504,49,71,1001201,99,2,1
ji4504,49,71,1001300,99,6,1
ji4504,59,31,1001301,99,6,1
###############500级1线地图#################
ji5001,31,48,1000901,99,6,1
ji5001,31,48,1001000,99,4,1
ji5001,31,48,1001001,99,6,1
ji5001,31,48,1001100,99,5,1
ji5001,31,48,1001101,99,5,1
ji5001,31,48,1001200,99,7,1
ji5001,31,48,1001201,99,2,1
ji5001,31,48,1001300,99,5,1
ji5001,31,48,1002500,99,1,1
###############500级2线地图#################
ji5002,31,48,1000901,99,5,1
ji5002,31,48,1001000,99,4,1
ji5002,31,48,1001001,99,6,1
ji5002,31,48,1001100,99,5,1
ji5002,31,48,1001101,99,5,1
ji5002,31,48,1001200,99,6,1
ji5002,31,48,1001201,99,2,1
ji5002,31,48,1001300,99,1,1
ji5002,31,48,1002500,99,1,1
###############500级3线地图#################
ji5003,31,48,1000901,99,6,1
ji5003,31,48,1001000,99,4,1
ji5003,31,48,1001001,99,6,1
ji5003,31,48,1001100,99,5,1
ji5003,31,48,1001101,99,5,1
ji5003,31,48,1001200,99,7,1
ji5003,31,48,1001201,99,2,1
ji5003,31,48,1001300,99,5,1
ji5003,31,48,1002500,99,1,1
###############500级4线地图#################
ji5004,31,48,1000901,99,5,1
ji5004,31,48,1001000,99,4,1
ji5004,31,48,1001001,99,6,1
ji5004,31,48,1001100,99,5,1
ji5004,31,48,1001101,99,5,1
ji5004,31,48,1001200,99,6,1
ji5004,31,48,1001201,99,2,1
ji5004,31,48,1001300,99,1,1
ji5004,31,48,1001301,99,4,1
ji5004,31,48,1002500,99,1,1
###############550级1线地图#################
ji5501,46,38,1000901,99,6,1
ji5501,46,38,1001000,99,4,1
ji5501,46,38,1001001,99,6,1
ji5501,46,38,1001100,99,8,1
ji5501,46,38,1001101,99,8,1
ji5501,46,38,1001200,99,4,1
ji5501,46,38,1001201,99,2,1
ji5501,46,38,1001300,99,2,1
ji5501,46,38,1001301,99,4,1
ji5501,46,38,1002500,99,1,1
###############550级2线地图#################
ji5502,46,38,1000901,99,5,1
ji5502,46,38,1001000,99,4,1
ji5502,46,38,1001001,99,6,1
ji5502,46,38,1001100,99,5,1
ji5502,46,38,1001101,99,5,1
ji5502,46,38,1001200,99,4,1
ji5502,46,38,1001201,99,2,1
ji5502,46,38,1001300,99,2,1
ji5502,46,38,1001301,99,4,1
ji5502,46,38,1002500,99,1,1
###############550级3线地图#################
ji5503,46,38,1000901,99,6,1
ji5503,46,38,1001000,99,4,1
ji5503,46,38,1001001,99,6,1
ji5503,46,38,1001100,99,8,1
ji5503,46,38,1001101,99,8,1
ji5503,46,38,1001200,99,4,1
ji5503,46,38,1001201,99,2,1
ji5503,46,38,1001300,99,2,1
ji5503,46,38,1001301,99,4,1
ji5503,46,38,1002500,99,1,1
###############550级4线地图#################
ji5504,46,38,1000901,99,5,1
ji5504,46,38,1001000,99,4,1
ji5504,46,38,1001001,99,6,1
ji5504,46,38,1001100,99,5,1
ji5504,46,38,1001101,99,5,1
ji5504,46,38,1001200,99,4,1
ji5504,46,38,1001201,99,2,1
ji5504,46,38,1001300,99,2,1
ji5504,46,38,1001301,99,4,1
ji5504,46,38,1002500,99,1,1
###############600级1线地图#################
ji6001,52,68,1001200,99,4,1
ji6001,52,68,1001201,99,2,1
ji6001,52,68,1001300,99,2,1
ji6001,52,68,1001301,99,2,1
ji6001,52,68,1001400,99,2,1
ji6001,52,68,1001401,99,2,1
ji6001,52,68,1002600,99,1,1
###############600级2线地图#################
ji6002,52,68,1001200,99,4,1
ji6002,52,68,1001201,99,2,1
ji6002,52,68,1001300,99,2,1
ji6002,52,68,1001301,99,2,1
ji6002,52,68,1001400,99,2,1
ji6002,52,68,1001401,99,2,1
ji6002,52,68,1002600,99,1,1
###############600级3线地图#################
ji6003,52,68,1001200,99,4,1
ji6003,52,68,1001201,99,2,1
ji6003,52,68,1001300,99,2,1
ji6003,52,68,1001301,99,2,1
ji6003,52,68,1001400,99,2,1
ji6003,52,68,1001401,99,2,1
ji6003,52,68,1002600,99,1,1
###############600级4线地图#################
ji6004,52,68,1001200,99,4,1
ji6004,52,68,1001201,99,2,1
ji6004,52,68,1001300,99,2,1
ji6004,52,68,1001301,99,2,1
ji6004,52,68,1001400,99,2,1
ji6004,52,68,1001401,99,2,1
ji6004,52,68,1002600,99,1,1
###############650级1线地图#################
ji6501,52,68,1001200,99,4,1
ji6501,52,68,1001201,99,2,1
ji6501,52,68,1001300,99,2,1
ji6501,52,68,1001301,99,2,1
ji6501,52,68,1001400,99,4,1
ji6501,52,68,1001401,99,3,1
ji6501,52,68,1002600,99,1,1
###############650级2线地图#################
ji6502,52,68,1001200,99,4,1
ji6502,52,68,1001201,99,2,1
ji6502,52,68,1001300,99,2,1
ji6502,52,68,1001301,99,2,1
ji6502,52,68,1001400,99,4,1
ji6502,52,68,1001401,99,3,1
ji6502,52,68,1002600,99,1,1
###############650级3线地图#################
ji6503,52,68,1001200,99,4,1
ji6503,52,68,1001201,99,2,1
ji6503,52,68,1001300,99,2,1
ji6503,52,68,1001301,99,2,1
ji6503,52,68,1001400,99,4,1
ji6503,52,68,1001401,99,3,1
ji6503,52,68,1002600,99,1,1
###############700级1线地图#################
ji7001,52,68,1001200,99,4,1
ji7001,52,68,1001201,99,2,1
ji7001,52,68,1001300,99,2,1
ji7001,52,68,1001301,99,2,1
ji7001,52,68,1001400,99,4,1
ji7001,52,68,1001401,99,2,1
ji7001,52,68,1001500,99,5,1
ji7001,52,68,1001501,99,5,1
ji7001,52,68,1002600,99,1,1
ji7001,52,68,1002700,99,1,1
###############700级2线地图#################
ji7002,52,68,1001200,99,4,1
ji7002,52,68,1001201,99,2,1
ji7002,52,68,1001300,99,2,1
ji7002,52,68,1001301,99,2,1
ji7002,52,68,1001400,99,4,1
ji7002,52,68,1001401,99,2,1
ji7002,52,68,1001500,99,5,1
ji7002,52,68,1001501,99,5,1
ji7002,52,68,1002600,99,1,1
ji7002,52,68,1002700,99,1,1
###############700级3线地图#################
ji7003,52,68,1001200,99,4,1
ji7003,52,68,1001201,99,2,1
ji7003,52,68,1001300,99,2,1
ji7003,52,68,1001301,99,2,1
ji7003,52,68,1001400,99,4,1
ji7003,52,68,1001401,99,2,1
ji7003,52,68,1001500,99,5,1
ji7003,52,68,1001501,99,5,1
ji7003,52,68,1002600,99,1,1
ji7003,52,68,1002700,99,1,1
###############750级1线地图#################
ji7501,52,68,1001200,99,4,1
ji7501,52,68,1001201,99,2,1
ji7501,52,68,1001300,99,2,1
ji7501,52,68,1001301,99,2,1
ji7501,52,68,1001400,99,4,1
ji7501,52,68,1001401,99,6,1
ji7501,52,68,1001500,99,5,1
ji7501,52,68,1001501,99,5,1
ji7501,52,68,1002600,99,1,1
ji7501,52,68,1002700,99,1,1
###############750级2线地图#################
ji7502,52,68,1001200,99,4,1
ji7502,52,68,1001201,99,2,1
ji7502,52,68,1001300,99,2,1
ji7502,52,68,1001301,99,2,1
ji7502,52,68,1001400,99,4,1
ji7502,52,68,1001401,99,6,1
ji7502,52,68,1001500,99,5,1
ji7502,52,68,1001501,99,5,1
ji7502,52,68,1002600,99,1,1
ji7502,52,68,1002700,99,1,1
###############750级3线地图#################
ji7503,52,68,1001200,99,4,1
ji7503,52,68,1001201,99,2,1
ji7503,52,68,1001300,99,2,1
ji7503,52,68,1001301,99,2,1
ji7503,52,68,1001400,99,4,1
ji7503,52,68,1001401,99,6,1
ji7503,52,68,1001500,99,5,1
ji7503,52,68,1001501,99,5,1
ji7503,52,68,1002600,99,1,1
ji7503,52,68,1002700,99,1,1
###############800级1线地图#################
ji8001,49,71,1001200,99,2,1
ji8001,49,71,1001201,99,2,1
ji8001,49,71,1001300,99,2,1
ji8001,49,71,1001301,99,2,1
ji8001,49,71,1001400,99,2,1
ji8001,49,71,1001401,99,5,1
ji8001,49,71,1001500,99,4,1
ji8001,49,71,1001501,99,4,1
ji8001,49,71,1001600,99,2,1
ji8001,49,71,1001601,99,2,1
ji8001,49,71,1002800,99,1,1
###############800级2线地图#################
ji8002,49,71,1001200,99,2,1
ji8002,49,71,1001201,99,2,1
ji8002,49,71,1001300,99,2,1
ji8002,49,71,1001301,99,2,1
ji8002,49,71,1001400,99,2,1
ji8002,49,71,1001401,99,5,1
ji8002,49,71,1001500,99,4,1
ji8002,49,71,1001501,99,4,1
ji8002,49,71,1001600,99,2,1
ji8002,49,71,1001601,99,2,1
ji8002,49,71,1002800,99,1,1
###############850级1线地图#################
ji8501,49,71,1001200,99,2,1
ji8501,49,71,1001201,99,2,1
ji8501,49,71,1001300,99,2,1
ji8501,49,71,1001301,99,2,1
ji8501,49,71,1001400,99,2,1
ji8501,49,71,1001401,99,2,1
ji8501,49,71,1001500,99,4,1
ji8501,49,71,1001501,99,4,1
ji8501,49,71,1001600,99,2,1
ji8501,49,71,1001601,99,2,1
ji8501,49,71,1002800,99,1,1
###############850级2线地图#################
ji8502,49,71,1001200,99,2,1
ji8502,49,71,1001201,99,2,1
ji8502,49,71,1001300,99,2,1
ji8502,49,71,1001301,99,2,1
ji8502,49,71,1001400,99,2,1
ji8502,49,71,1001401,99,2,1
ji8502,49,71,1001500,99,4,1
ji8502,49,71,1001501,99,4,1
ji8502,49,71,1001600,99,2,1
ji8502,49,71,1001601,99,2,1
ji8502,49,71,1002800,99,1,1
###############900级1线地图#################
ji9001,49,71,1001200,99,2,1
ji9001,49,71,1001201,99,2,1
ji9001,49,71,1001300,99,2,1
ji9001,49,71,1001301,99,2,1
ji9001,49,71,1001400,99,2,1
ji9001,49,71,1001401,99,2,1
ji9001,49,71,1001500,99,4,1
ji9001,49,71,1001501,99,4,1
ji9001,49,71,1001600,99,2,1
ji9001,49,71,1001601,99,2,1
ji9001,49,71,1002900,99,1,1
ji9001,49,71,1003500,99,1,1
ji9001,49,71,1003600,99,1,1
ji9001,49,71,1003700,99,1,1
ji9001,49,71,1003800,99,1,1
ji9001,49,71,1003900,99,1,1
ji9001,49,71,1004000,99,1,1
ji9001,49,71,1004500,99,1,1
ji9001,49,71,1004600,99,1,1
ji9001,49,71,1004700,99,1,1
###############900级2线地图#################
ji9002,49,71,1001200,99,2,1
ji9002,49,71,1001201,99,2,1
ji9002,49,71,1001300,99,2,1
ji9002,49,71,1001301,99,2,1
ji9002,49,71,1001400,99,2,1
ji9002,49,71,1001401,99,2,1
ji9002,49,71,1001500,99,4,1
ji9002,49,71,1001501,99,4,1
ji9002,49,71,1001600,99,2,1
ji9002,49,71,1001601,99,2,1
ji9002,49,71,1002900,99,1,1
ji9002,49,71,1003500,99,1,1
ji9002,49,71,1003600,99,1,1
ji9002,49,71,1003700,99,1,1
ji9002,49,71,1003800,99,1,1
ji9002,49,71,1003900,99,1,1
ji9002,49,71,1004000,99,1,1
ji9002,49,71,1004500,99,1,1
ji9002,49,71,1004600,99,1,1
ji9002,49,71,1004700,99,1,1
###############950级1线地图#################
ji9501,49,71,1001301,99,2,1
ji9501,49,71,1001400,99,2,1
ji9501,49,71,1001401,99,2,1
ji9501,49,71,1001500,99,2,1
ji9501,49,71,1001501,99,2,1
ji9501,49,71,1001600,99,2,1
ji9501,49,71,1001601,99,2,1
ji9501,49,71,1002900,99,1,1
ji9501,49,71,1003500,99,2,1
ji9501,49,71,1003600,99,2,1
ji9501,49,71,1003700,99,2,1
ji9501,49,71,1003800,99,2,1
ji9501,49,71,1003900,99,2,1
ji9501,49,71,1004000,99,2,1
ji9501,49,71,1004500,99,2,1
ji9501,49,71,1004600,99,2,1
ji9501,49,71,1004700,99,2,1
###############950级2线地图#################
ji9502,49,71,1001301,99,2,1
ji9502,49,71,1001400,99,2,1
ji9502,49,71,1001401,99,2,1
ji9502,49,71,1001500,99,2,1
ji9502,49,71,1001501,99,2,1
ji9502,49,71,1001600,99,2,1
ji9502,49,71,1001601,99,2,1
ji9502,49,71,1002900,99,1,1
ji9502,49,71,1003500,99,2,1
ji9502,49,71,1003600,99,2,1
ji9502,49,71,1003700,99,2,1
ji9502,49,71,1003800,99,2,1
ji9502,49,71,1003900,99,2,1
ji9502,49,71,1004000,99,2,1
ji9502,49,71,1004500,99,2,1
ji9502,49,71,1004600,99,2,1
ji9502,49,71,1004700,99,2,1
